# m1 [eV]    sqrt(Delta_m21_sq)_min [eV]    sqrt(Delta_m21_sq)_max [eV]
4.000000e-04 2.481984e-08 2.490086e-06
4.271588e-04 2.481992e-08 2.490086e-06
4.561616e-04 2.482004e-08 2.490086e-06
4.871337e-04 2.482019e-08 2.490086e-06
5.202086e-04 2.482039e-08 2.490086e-06
5.555293e-04 2.482064e-08 2.490086e-06
5.932480e-04 2.482097e-08 2.490086e-06
6.335278e-04 2.482140e-08 2.490086e-06
6.765425e-04 2.482195e-08 2.490086e-06
7.224778e-04 2.482268e-08 2.490086e-06
7.715319e-04 2.482362e-08 2.490086e-06
8.239166e-04 2.482485e-08 2.490086e-06
8.798581e-04 2.482644e-08 2.490086e-06
9.395979e-04 2.482851e-08 2.490086e-06
1.003394e-03 2.483120e-08 2.490086e-06
1.071521e-03 2.483469e-08 2.490086e-06
1.144274e-03 2.483922e-08 2.490086e-06
1.221967e-03 2.484510e-08 2.490086e-06
1.304935e-03 2.485273e-08 2.490085e-06
1.393537e-03 2.486261e-08 2.490085e-06
1.488154e-03 2.487541e-08 2.490085e-06
1.589195e-03 2.489195e-08 2.490085e-06
1.697096e-03 2.491329e-08 2.490084e-06
1.812324e-03 2.494077e-08 2.490084e-06
1.935376e-03 2.497604e-08 2.490083e-06
2.066782e-03 2.502117e-08 2.490082e-06
2.207111e-03 2.507865e-08 2.490081e-06
2.356967e-03 2.515147e-08 2.490079e-06
2.516998e-03 2.524317e-08 2.490077e-06
2.687895e-03 2.535778e-08 2.490074e-06
2.870395e-03 2.549994e-08 2.490071e-06
3.065286e-03 2.567484e-08 2.490066e-06
3.273410e-03 2.588843e-08 2.490060e-06
3.495665e-03 2.614753e-08 2.490053e-06
3.733010e-03 2.645980e-08 2.490043e-06
3.986471e-03 2.683513e-08 2.490030e-06
4.257140e-03 2.727434e-08 2.490013e-06
4.546188e-03 2.777042e-08 2.489991e-06
4.854860e-03 2.830871e-08 2.489962e-06
5.184491e-03 2.888046e-08 2.489925e-06
5.536503e-03 2.949319e-08 2.489876e-06
5.912415e-03 3.017729e-08 2.489813e-06
6.313850e-03 3.096579e-08 2.489731e-06
6.742542e-03 3.182842e-08 2.489625e-06
7.200341e-03 3.264237e-08 2.489486e-06
7.689223e-03 3.348430e-08 2.489306e-06
8.211298e-03 3.465361e-08 2.489071e-06
8.768821e-03 3.579786e-08 2.488766e-06
9.364199e-03 3.679546e-08 2.488368e-06
1.000000e-02 3.829400e-08 2.487851e-06
