# m1 [eV]    sqrt(Delta_m21_sq)_min [eV]    sqrt(Delta_m21_sq)_max [eV]
1.045194e-05 6.278449e-08 1.014108e-06
1.328085e-05 6.007766e-08 1.073510e-06
1.687892e-05 5.700723e-08 1.145040e-06
2.145526e-05 5.381317e-08 1.226039e-06
2.721758e-05 5.055722e-08 1.316761e-06
3.468546e-05 4.715590e-08 1.420626e-06
4.710024e-05 4.304889e-08 1.559699e-06
5.990415e-05 4.004412e-08 1.673570e-06
7.959907e-05 3.675189e-08 1.811480e-06
1.012378e-04 3.431545e-08 1.924667e-06
1.287470e-04 3.220259e-08 2.032774e-06
1.636896e-04 3.052912e-08 2.124035e-06
2.080800e-04 2.915222e-08 2.204546e-06
2.645481e-04 2.771032e-08 2.295060e-06
3.255467e-04 2.642526e-08 2.377626e-06
3.869206e-04 2.499147e-08 2.478045e-06
